num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,status
25,0,0,25,0,0,0,0,0,2331
23,11,0,23,0,0,0,0,0,2332
14,3,0,14,0,0,0,0,0,2333
24,3,0,24,0,0,0,0,0,2334
36,8,0,36,0,0,0,0,0,2335
22,6,0,22,0,0,0,0,0,2336
28,6,0,28,0,0,0,0,0,2337
15,10,0,15,0,0,0,0,0,2338
22,5,0,22,0,0,0,0,0,2339
21,1,0,21,0,0,0,0,0,2340
32,7,0,32,0,0,0,0,0,2341
19,1,3,19,0,0,0,0,0,2342
12,5,0,12,0,0,0,0,0,2343
12,3,0,12,0,0,0,0,0,2344
22,11,0,22,0,0,0,0,0,2345
17,2,0,17,0,0,0,0,0,2346
13,0,0,13,0,0,0,0,0,2347
24,2,2,24,0,0,0,0,0,2348
16,10,0,16,0,0,0,0,0,2349
19,17,1,19,0,0,0,0,0,2350
31,13,0,31,0,0,0,0,0,2351
11,4,0,11,0,0,0,0,0,2352
21,0,0,21,0,0,0,0,0,2353
17,5,0,17,0,0,0,0,0,2354
23,0,0,23,0,0,0,0,0,2355
17,2,2,17,0,0,0,0,0,2356
23,2,2,23,0,0,0,0,0,2357
16,3,0,16,0,0,0,0,0,2358
22,4,0,22,0,0,0,0,0,2359
14,7,0,14,0,0,0,0,0,2360
25,2,0,25,0,0,0,0,0,2361
19,6,0,19,0,0,0,0,0,2362
11,4,0,11,0,0,0,0,0,2363
21,12,0,21,0,0,0,0,0,2364
12,2,0,12,0,0,0,0,0,2365
12,14,0,12,0,0,0,0,0,2366
12,0,0,12,0,0,0,0,0,2367
36,5,0,36,0,0,0,0,0,2368
12,1,0,12,0,0,0,0,0,2369
11,0,0,11,0,0,0,0,0,2370
38,10,0,38,0,0,0,0,0,2371
37,8,0,37,0,0,0,0,0,2372
49,10,0,49,0,0,0,0,0,2373
11,1,0,11,0,0,0,0,0,2374
10,5,0,10,0,0,0,0,0,2375
9,4,0,9,0,0,0,0,0,2376
13,4,0,13,0,0,0,0,0,2377
18,4,0,18,0,0,0,0,0,2378
15,0,0,15,0,0,0,0,0,2379
14,0,0,14,0,0,0,0,0,2380
21,1,0,21,0,0,0,0,0,2381
14,3,0,14,0,0,0,0,0,2382
16,3,0,16,0,0,0,0,0,2383
12,4,0,12,0,0,0,0,0,2384
12,2,0,12,0,0,0,0,0,2385
23,5,0,23,0,0,0,0,0,2386
35,9,1,35,0,0,0,0,0,2387
18,4,0,18,0,0,0,0,0,2388
12,1,0,12,0,0,0,0,0,2389
25,1,0,25,0,0,0,0,0,2390
19,10,0,19,0,0,0,0,0,2391
13,5,0,13,0,0,0,0,0,2392
14,11,0,14,0,0,0,0,0,2393
36,13,0,36,0,0,0,0,0,2394
37,13,0,37,0,0,0,0,0,2395
16,8,0,16,0,0,0,0,0,2396
25,15,0,25,0,0,0,0,0,2397
28,4,0,28,0,0,0,0,0,2398
26,3,0,26,0,0,0,0,0,2399
32,6,0,32,0,0,0,0,0,2400
35,12,0,35,0,0,0,0,0,2401
26,2,0,26,0,0,0,0,0,2402
21,3,0,21,0,0,0,0,0,2403
34,12,0,34,0,0,0,0,0,2404
10,7,0,10,0,0,0,0,0,2405
20,10,0,20,0,0,0,0,0,2406
25,6,0,25,0,0,0,0,0,2407
39,6,0,39,0,0,0,0,0,2408
17,3,0,17,0,0,0,0,0,2409
26,11,0,26,0,0,0,0,0,2410
17,3,0,17,0,0,0,0,0,2411
38,12,0,38,0,0,0,0,0,2412
18,2,0,18,0,0,0,0,0,2413
24,10,0,24,0,0,0,0,0,2414
45,18,0,45,0,0,0,0,0,2415
15,0,0,15,0,0,0,0,0,2416
12,0,0,12,0,0,0,0,0,2417
20,3,0,20,0,0,0,0,0,2418
37,22,0,37,0,0,0,0,0,2419
12,0,0,12,0,0,0,0,0,2420
26,1,0,26,0,0,0,0,0,2421
18,9,0,18,0,0,0,0,0,2422
10,13,0,10,0,0,0,0,0,2423
12,15,0,12,0,0,0,0,0,2424
16,5,1,16,0,0,0,0,0,2425
25,21,0,25,0,0,0,0,0,2426
9,17,0,9,0,0,0,0,0,2427
13,0,0,13,0,0,0,0,0,2428
13,9,0,13,0,0,0,0,0,2429
15,3,0,15,0,0,0,0,0,2430
12,27,0,12,0,0,0,0,0,2431
14,8,2,14,0,0,0,0,0,2432
21,12,1,21,0,0,0,0,0,2433
21,14,0,21,0,0,0,0,0,2434
28,5,0,28,0,0,0,0,0,2435
14,0,1,14,0,0,0,0,0,2436
19,2,0,19,0,0,0,0,0,2437
13,0,1,13,0,0,0,0,0,2438
15,2,0,15,0,0,0,0,0,2439
23,1,0,23,0,0,0,0,0,2440
31,16,0,31,0,0,0,0,0,2441
14,0,0,14,0,0,0,0,0,2442
5,18,0,5,0,0,0,0,0,2443
21,3,0,21,0,0,0,0,0,2444
15,0,0,15,0,0,0,0,0,2445
23,4,0,23,0,0,0,0,0,2446
16,0,0,16,0,0,0,0,0,2447
22,12,2,22,0,0,0,0,0,2448
15,11,0,15,0,0,0,0,0,2449
23,32,0,23,0,0,0,0,0,2450
27,7,0,27,0,0,0,0,0,2451
20,2,0,20,0,0,0,0,0,2452
18,12,0,18,0,0,0,0,0,2453
30,6,0,30,0,0,0,0,0,2454
16,3,0,16,0,0,0,0,0,2455
14,13,0,14,0,0,0,0,0,2456
18,0,0,18,0,0,0,0,0,2457
26,11,0,26,0,0,0,0,0,2458
19,4,0,19,0,0,0,0,0,2459
14,2,0,14,0,0,0,0,0,2460
20,5,0,20,0,0,0,0,0,2461
20,3,0,20,0,0,0,0,0,2462
15,0,0,15,0,0,0,0,0,2463
15,12,0,15,0,0,0,0,0,2464
13,1,0,13,0,0,0,0,0,2465
21,5,0,21,0,0,0,0,0,2466
31,6,0,31,0,0,0,0,0,2467
26,11,0,26,0,0,0,0,0,2468
27,9,6,27,0,0,0,0,0,2469
21,11,0,21,0,0,0,0,0,2470
21,22,1,21,0,0,0,0,0,2471
24,9,0,24,0,0,0,0,0,2472
17,25,2,17,0,0,0,0,0,2473
18,5,0,18,0,0,0,0,0,2474
13,4,0,13,0,0,0,0,0,2475
14,7,0,14,0,0,0,0,0,2476
25,17,0,25,0,0,0,0,0,2477
10,21,0,10,0,0,0,0,0,2478
12,5,0,12,0,0,0,0,0,2479
26,21,0,26,0,0,0,0,0,2480
24,11,0,24,0,0,0,0,0,2481
16,2,0,16,0,0,0,0,0,2482
25,4,0,25,0,0,0,0,0,2483
18,1,0,18,0,0,0,0,0,2484
17,5,0,17,0,0,0,0,0,2485
24,15,0,24,0,0,0,0,0,2486
13,2,0,13,0,0,0,0,0,2487
20,18,0,20,0,0,0,0,0,2488
21,6,1,21,0,0,0,0,0,2489
21,8,0,21,0,0,0,0,0,2490
13,8,0,13,0,0,0,0,0,2491
16,3,0,16,0,0,0,0,0,2492
14,5,0,14,0,0,0,0,0,2493
16,1,0,16,0,0,0,0,0,2494
19,10,0,19,0,0,0,0,0,2495
18,4,0,18,0,0,0,0,0,2496
20,5,0,20,0,0,0,0,0,2497
19,9,0,19,0,0,0,0,0,2498
19,3,0,19,0,0,0,0,0,2499
9,6,0,9,0,0,0,0,0,2500
21,17,0,21,0,0,0,0,0,2501
29,5,3,29,0,0,0,0,0,2502
14,0,0,14,0,0,0,0,0,2503
20,18,0,20,0,0,0,0,0,2504
27,18,0,27,0,0,0,0,0,2505
21,5,0,21,0,0,0,0,0,2506
12,0,0,12,0,0,0,0,0,2507
23,5,0,23,0,0,0,0,0,2508
22,3,0,22,0,0,0,0,0,2509
29,7,0,29,0,0,0,0,0,2510
26,13,1,26,0,0,0,0,0,2511
23,11,0,23,0,0,0,0,0,2512
16,16,0,16,0,0,0,0,0,2513
22,4,1,22,0,0,0,0,0,2514
18,4,0,18,0,0,0,0,0,2515
39,12,0,39,0,0,0,0,0,2516
25,19,0,25,0,0,0,0,0,2517
15,9,0,15,0,0,0,0,0,2518
20,3,0,20,0,0,0,0,0,2519
24,2,0,24,0,0,0,0,0,2520
30,4,0,30,0,0,0,0,0,2521
18,8,0,18,0,0,0,0,0,2522
22,5,0,22,0,0,0,0,0,2523
18,7,0,18,0,0,0,0,0,2524
22,37,0,22,0,0,0,0,0,2525
17,12,0,17,0,0,0,0,0,2526
19,0,0,19,0,0,0,0,0,2527
15,7,1,15,0,0,0,0,0,2528
36,16,0,36,0,0,0,0,0,2529
18,9,0,18,0,0,0,0,0,2530
9,7,0,9,0,0,0,0,0,2531
25,13,0,25,0,0,0,0,0,2532
22,11,0,22,0,0,0,0,0,2533
17,13,0,17,0,0,0,0,0,2534
10,9,0,10,0,0,0,0,0,2535
13,1,1,13,0,0,0,0,0,2536
33,47,0,33,0,0,0,0,0,2537
14,13,0,14,0,0,0,0,0,2538
10,6,0,10,0,0,0,0,0,2539
14,0,0,14,0,0,0,0,0,2540
15,0,0,15,0,0,0,0,0,2541
18,1,0,18,0,0,0,0,0,2542
14,2,0,14,0,0,0,0,0,2543
32,7,1,32,0,0,0,0,0,2544
14,1,0,14,0,0,0,0,0,2545
13,10,0,13,0,0,0,0,0,2546
12,4,0,12,0,0,0,0,0,2547
15,15,0,15,0,0,0,0,0,2548
14,0,0,14,0,0,0,0,0,2549
23,4,0,23,0,0,0,0,0,2550
18,0,0,18,0,0,0,0,0,2551
21,1,0,21,0,0,0,0,0,2552
15,2,0,15,0,0,0,0,0,2553
13,3,0,13,0,0,0,0,0,2554
13,0,0,13,0,0,0,0,0,2555
18,3,0,18,0,0,0,0,0,2556
18,5,0,18,0,0,0,0,0,2557
12,0,0,12,0,0,0,0,0,2558
12,0,0,12,0,0,0,0,0,2559
19,1,0,19,0,0,0,0,0,2560
29,9,0,29,0,0,0,0,0,2561
12,1,0,12,0,0,0,0,0,2562
13,2,0,13,0,0,0,0,0,2563
12,0,1,12,0,0,0,0,0,2564
19,3,0,19,0,0,0,0,0,2565
22,8,0,22,0,0,0,0,0,2566
38,6,1,38,0,0,0,0,0,2567
17,7,0,17,0,0,0,0,0,2568
37,7,2,37,0,0,0,0,0,2569
28,7,0,28,0,0,0,0,0,2570
22,5,1,22,0,0,0,0,0,2571
28,2,0,28,0,0,0,0,0,2572
19,30,0,19,0,0,0,0,0,2573
33,12,0,33,0,0,0,0,0,2574
18,3,0,18,0,0,0,0,0,2575
16,7,0,16,0,0,0,0,0,2576
32,4,0,32,0,0,0,0,0,2577
30,7,0,30,0,0,0,0,0,2578
20,5,0,20,0,0,0,0,0,2579
16,2,0,16,0,0,0,0,0,2580
36,18,1,36,0,0,0,0,0,2581
30,4,1,30,0,0,0,0,0,2582
22,2,0,22,0,0,0,0,0,2583
34,14,0,34,0,0,0,0,0,2584
19,3,0,19,0,0,0,0,0,2585
15,5,0,15,0,0,0,0,0,2586
12,1,0,12,0,0,0,0,0,2587
23,32,0,23,0,0,0,0,0,2588
13,2,0,13,0,0,0,0,0,2589
17,4,0,17,0,0,0,0,0,2590
30,33,0,30,0,0,0,0,0,2591
32,1,0,32,0,0,0,0,0,2592
12,4,0,12,0,0,0,0,0,2593
32,24,0,32,0,0,0,0,0,2594
23,6,0,23,0,0,0,0,0,2595
34,2,0,34,0,0,0,0,0,2596
62,19,0,62,0,0,0,0,0,2597
18,20,0,18,0,0,0,0,0,2598
10,2,0,10,0,0,0,0,0,2599
16,0,0,16,0,0,0,0,0,2600
23,5,0,23,0,0,0,0,0,2601
14,0,0,14,0,0,0,0,0,2602
20,7,0,20,0,0,0,0,0,2603
25,8,0,25,0,0,0,0,0,2604
19,7,0,19,0,0,0,0,0,2605
17,2,0,17,0,0,0,0,0,2606
15,13,0,15,0,0,0,0,0,2607
25,9,0,25,0,0,0,0,0,2608
18,2,0,18,0,0,0,0,0,2609
13,3,0,13,0,0,0,0,0,2610
19,2,0,19,0,0,0,0,0,2611
29,10,2,29,0,0,0,0,0,2612
13,3,0,13,0,0,0,0,0,2613
25,0,0,25,0,0,0,0,0,2614
21,0,0,21,0,0,0,0,0,2615
48,17,2,48,0,0,0,0,0,2616
22,0,0,22,0,0,0,0,0,2617
20,1,0,20,0,0,0,0,0,2618
14,14,0,14,0,0,0,0,0,2619
31,17,0,31,0,0,0,0,0,2620
12,3,0,12,0,0,0,0,0,2621
24,39,0,24,0,0,0,0,0,2622
10,5,0,10,0,0,0,0,0,2623
21,3,0,21,0,0,0,0,0,2624
18,0,0,18,0,0,0,0,0,2625
14,1,0,14,0,0,0,0,0,2626
15,11,0,15,0,0,0,0,0,2627
13,4,0,13,0,0,0,0,0,2628
12,4,0,12,0,0,0,0,0,2629
13,2,0,13,0,0,0,0,0,2630
19,17,3,19,0,0,0,0,0,2631
12,3,0,12,0,0,0,0,0,2632
14,1,0,14,0,0,0,0,0,2633
14,7,0,14,0,0,0,0,0,2634
15,3,0,15,0,0,0,0,0,2635
5,0,0,5,0,0,0,0,0,2636
20,1,0,19,1,0,0,0,0,2637
227,1222,226,182,41,2,1,1,0,2638
57,1,0,56,1,0,0,0,0,2639
8,0,0,8,0,0,0,0,0,2640
94,1,1,91,1,2,0,0,0,2641
72,1,1,72,0,0,0,0,0,2642
12,0,0,12,0,0,0,0,0,2643
209,553,152,177,30,0,0,1,1,2644
5,0,0,5,0,0,0,0,0,2645
576,25,7,560,13,3,0,0,0,2646
42,0,1,42,0,0,0,0,0,2647
30,0,1,30,0,0,0,0,0,2648
32,1,0,32,0,0,0,0,0,2649
27,0,1,27,0,0,0,0,0,2650
3,0,0,3,0,0,0,0,0,2651
14,0,0,14,0,0,0,0,0,2652
56,0,6,54,2,0,0,0,0,2653
210,816,246,152,55,0,3,0,0,2654
89,8,0,89,0,0,0,0,0,2655
4,0,0,4,0,0,0,0,0,2656
76,1,1,75,1,0,0,0,0,2657
127,0,10,119,4,4,0,0,0,2658
12,1,0,12,0,0,0,0,0,2659
191,612,201,149,41,0,0,1,0,2660
209,457,155,169,39,0,0,0,1,2661
9,0,0,9,0,0,0,0,0,2662
41,0,2,40,1,0,0,0,0,2663
19,0,0,19,0,0,0,0,0,2664
227,18,2,213,6,7,1,0,0,2665
8,2,0,8,0,0,0,0,0,2666
91,0,1,89,2,0,0,0,0,2667
5,4,0,5,0,0,0,0,0,2668
17,0,0,17,0,0,0,0,0,2669
197,540,261,170,27,0,0,0,0,2670
354,10,2,342,8,4,0,0,0,2671
44,1,1,44,0,0,0,0,0,2672
21,2,0,21,0,0,0,0,0,2673
54,2,0,54,0,0,0,0,0,2674
10,0,1,10,0,0,0,0,0,2675
14,0,0,13,0,1,0,0,0,2676
236,785,145,193,40,2,1,0,0,2677
464,51,4,453,9,2,0,0,0,2678
78,0,1,77,1,0,0,0,0,2679
15,0,0,15,0,0,0,0,0,2680
2,0,0,2,0,0,0,0,0,2681
91,4,3,90,1,0,0,0,0,2682
56,0,1,55,1,0,0,0,0,2683
15,0,5,15,0,0,0,0,0,2684
46,2,2,44,1,1,0,0,0,2685
19,0,0,19,0,0,0,0,0,2686
113,11,1,113,0,0,0,0,0,2687
5,0,0,5,0,0,0,0,0,2688
332,21,6,319,7,6,0,0,0,2689
12,1,0,12,0,0,0,0,0,2690
11,0,0,10,0,1,0,0,0,2691
56,4,2,55,1,0,0,0,0,2692
72,13,1,69,3,0,0,0,0,2693
10,0,0,10,0,0,0,0,0,2694
56,3,12,54,2,0,0,0,0,2695
45,0,3,44,1,0,0,0,0,2696
37,0,2,35,1,1,0,0,0,2697
71,10,49,68,1,2,0,0,0,2698
51,0,2,49,2,0,0,0,0,2699
76,3,15,74,1,1,0,0,0,2700
69,11,69,65,2,1,0,1,0,2701
58,5,70,57,1,0,0,0,0,2702
29,1,1,27,2,0,0,0,0,2703
48,3,54,47,1,0,0,0,0,2704
9,1,0,7,1,1,0,0,0,2705
69,0,0,68,1,0,0,0,0,2706
19,0,0,19,0,0,0,0,0,2707
34,0,0,32,2,0,0,0,0,2708
29,1,0,28,1,0,0,0,0,2709
16,3,1,16,0,0,0,0,0,2710
6,0,0,6,0,0,0,0,0,2711
13,1,0,12,1,0,0,0,0,2712
9,0,0,9,0,0,0,0,0,2713
82,0,1,78,3,1,0,0,0,2714
5,0,0,5,0,0,0,0,0,2715
5,0,0,5,0,0,0,0,0,2716
219,694,173,179,39,0,1,0,0,2717
387,3221,242,299,83,2,2,1,0,2718
8,0,0,8,0,0,0,0,0,2719
68,0,1,64,3,0,1,0,0,2720
53,0,1,52,1,0,0,0,0,2721
23,0,1,21,1,1,0,0,0,2722
15,0,0,15,0,0,0,0,0,2723
280,1060,223,232,48,0,0,0,0,2724
8,0,0,7,1,0,0,0,0,2725
23,0,1,23,0,0,0,0,0,2726
16,0,0,16,0,0,0,0,0,2727
243,7,3,240,2,1,0,0,0,2728
84,3,2,83,1,0,0,0,0,2729
15,0,0,15,0,0,0,0,0,2730
303,904,177,237,63,1,2,0,0,2731
114,0,3,113,1,0,0,0,0,2732
174,66,1,173,1,0,0,0,0,2733
10,0,0,10,0,0,0,0,0,2734
87,56,0,87,0,0,0,0,0,2735
81,4,2,79,2,0,0,0,0,2736
18,1,0,18,0,0,0,0,0,2737
62,1,1,61,1,0,0,0,0,2738
318,2,4,316,2,0,0,0,0,2739
43,1,2,41,2,0,0,0,0,2740
80,2,1,79,1,0,0,0,0,2741
19,0,0,19,0,0,0,0,0,2742
133,9,2,130,3,0,0,0,0,2743
24,1,0,24,0,0,0,0,0,2744
328,1094,235,274,51,1,2,0,0,2745
8,0,0,8,0,0,0,0,0,2746
488,2428,273,392,94,0,1,1,0,2747
50,0,1,49,1,0,0,0,0,2748
6,0,2,6,0,0,0,0,0,2749
19,2,1,19,0,0,0,0,0,2750
12,0,0,12,0,0,0,0,0,2751
58,1,0,58,0,0,0,0,0,2752
20,0,1,20,0,0,0,0,0,2753
90,0,1,89,1,0,0,0,0,2754
7,0,0,7,0,0,0,0,0,2755
20,0,0,20,0,0,0,0,0,2756
9,0,0,9,0,0,0,0,0,2757
72,0,0,72,0,0,0,0,0,2758
8,1,0,8,0,0,0,0,0,2759
2,0,0,2,0,0,0,0,0,2760
17,3,0,17,0,0,0,0,0,2761
185,996,232,111,74,0,0,0,0,2762
7,1,0,7,0,0,0,0,0,2763
73,1,0,71,2,0,0,0,0,2764
70,0,0,68,2,0,0,0,0,2765
68,2,0,66,1,1,0,0,0,2766
17,2,0,17,0,0,0,0,0,2767
11,0,0,11,0,0,0,0,0,2768
8,0,0,8,0,0,0,0,0,2769
8,0,0,8,0,0,0,0,0,2770
71,2,1,70,1,0,0,0,0,2771
3,1,0,2,0,0,0,1,0,2772
61,1,0,61,0,0,0,0,0,2773
151,9,1,142,6,3,0,0,0,2774
6,0,0,6,0,0,0,0,0,2775
139,0,1,139,0,0,0,0,0,2776
43,1,0,40,3,0,0,0,0,2777
8,0,0,8,0,0,0,0,0,2778
51,0,3,51,0,0,0,0,0,2779
89,4,1,86,3,0,0,0,0,2780
7,2,0,7,0,0,0,0,0,2781
7,0,0,7,0,0,0,0,0,2782
242,715,242,193,49,0,0,0,0,2783
7,3,0,7,0,0,0,0,0,2784
156,6,2,150,1,5,0,0,0,2785
19,0,0,19,0,0,0,0,0,2786
511,19,36,501,9,1,0,0,0,2787
3,0,0,3,0,0,0,0,0,2788
90,5,0,89,1,0,0,0,0,2789
140,0,0,138,2,0,0,0,0,2790
138,3,7,138,0,0,0,0,0,2791
2,0,0,2,0,0,0,0,0,2792
9,0,0,9,0,0,0,0,0,2793
74,2,0,74,0,0,0,0,0,2794
3,0,0,3,0,0,0,0,0,2795
18,0,1,18,0,0,0,0,0,2796
339,1019,168,262,72,1,2,1,1,2797
6,0,0,6,0,0,0,0,0,2798
9,1,0,9,0,0,0,0,0,2799
10,0,0,10,0,0,0,0,0,2800
353,891,168,281,67,1,3,1,0,2801
5,0,0,5,0,0,0,0,0,2802
84,6,1,82,2,0,0,0,0,2803
70,5,1,69,0,1,0,0,0,2804
29,0,0,29,0,0,0,0,0,2805
11,0,0,10,1,0,0,0,0,2806
5,1,0,5,0,0,0,0,0,2807
3,0,0,3,0,0,0,0,0,2808
9,0,0,9,0,0,0,0,0,2809
148,15,1,140,2,6,0,0,0,2810
19,4,0,19,0,0,0,0,0,2811
4,0,0,4,0,0,0,0,0,2812
14,0,0,14,0,0,0,0,0,2813
57,0,0,55,1,1,0,0,0,2814
45,2,0,44,1,0,0,0,0,2815
3,0,0,3,0,0,0,0,0,2816
14,2,0,14,0,0,0,0,0,2817
52,26,1,52,0,0,0,0,0,2818
8,6,0,8,0,0,0,0,0,2819
64,2,0,62,0,2,0,0,0,2820
28,1,0,27,1,0,0,0,0,2821
71,59,2,70,1,0,0,0,0,2822
62,0,0,62,0,0,0,0,0,2823
5,3,0,5,0,0,0,0,0,2824
8,3,1,8,0,0,0,0,0,2825
211,859,109,169,34,4,1,2,1,2826
20,0,0,20,0,0,0,0,0,2827
247,828,174,182,55,0,5,5,0,2828
117,98,1,117,0,0,0,0,0,2829
8,0,0,8,0,0,0,0,0,2830
210,1,9,206,3,1,0,0,0,2831
114,1,1,112,0,2,0,0,0,2832
46,0,0,45,1,0,0,0,0,2833
62,2,0,61,1,0,0,0,0,2834
12,0,0,12,0,0,0,0,0,2835
231,461,74,180,50,0,1,0,0,2836
10,1,0,10,0,0,0,0,0,2837
114,81,0,114,0,0,0,0,0,2838
5,4,0,5,0,0,0,0,0,2839
3,0,0,3,0,0,0,0,0,2840
8,0,0,7,1,0,0,0,0,2841
598,37,10,586,9,3,0,0,0,2842
85,6,1,85,0,0,0,0,0,2843
25,0,0,25,0,0,0,0,0,2844
358,1268,186,280,73,1,3,1,0,2845
11,3,0,11,0,0,0,0,0,2846
5,1,0,5,0,0,0,0,0,2847
9,4,0,9,0,0,0,0,0,2848
13,0,0,13,0,0,0,0,0,2849
11,3,0,11,0,0,0,0,0,2850
11,3,0,11,0,0,0,0,0,2851
7,1,0,7,0,0,0,0,0,2852
65,9,0,65,0,0,0,0,0,2853
513,11,34,503,9,1,0,0,0,2854
7,3,0,7,0,0,0,0,0,2855
14,0,0,14,0,0,0,0,0,2856
166,20,2,159,1,6,0,0,0,2857
7,8,0,7,0,0,0,0,0,2858
23,1,0,23,0,0,0,0,0,2859
404,1129,150,328,68,4,4,0,0,2860
11,1,0,11,0,0,0,0,0,2861
7,3,0,7,0,0,0,0,0,2862
425,1377,186,360,62,0,2,1,0,2863
8,0,0,8,0,0,0,0,0,2864
18,4,0,18,0,0,0,0,0,2865
60,0,1,59,1,0,0,0,0,2866
36,6,0,35,1,0,0,0,0,2867
10,0,0,9,1,0,0,0,0,2868
10,2,0,10,0,0,0,0,0,2869
111,1,2,110,1,0,0,0,0,2870
43,4,1,41,2,0,0,0,0,2871
423,16,1,402,11,10,0,0,0,2872
10,2,0,10,0,0,0,0,0,2873
10,0,0,10,0,0,0,0,0,2874
471,13,23,464,4,3,0,0,0,2875
11,0,1,11,0,0,0,0,0,2876
1508,14,2,1480,18,5,4,1,0,2877
71,0,1,70,0,1,0,0,0,2878
107,7,2,104,2,1,0,0,0,2879
141,3,1,136,3,2,0,0,0,2880
198,11,0,194,4,0,0,0,0,2881
637,3,6,625,11,1,0,0,0,2882
50,0,0,50,0,0,0,0,0,2883
53,0,2,51,2,0,0,0,0,2884
50,0,0,49,0,0,1,0,0,2885
79,0,0,77,1,1,0,0,0,2886
54,0,1,53,1,0,0,0,0,2887
122,0,1,118,3,1,0,0,0,2888
11,0,0,11,0,0,0,0,0,2889
6,0,0,6,0,0,0,0,0,2890
85,25,1,81,1,3,0,0,0,2891
8,2,0,8,0,0,0,0,0,2892
885,32,10,876,4,5,0,0,0,2893
78,1,0,76,1,1,0,0,0,2894
15,0,0,14,1,0,0,0,0,2895
11,9,0,11,0,0,0,0,0,2896
36,0,0,35,1,0,0,0,0,2897
23,1,0,22,1,0,0,0,0,2898
231,39,0,208,23,0,0,0,0,2899
14,2,0,14,0,0,0,0,0,2900
14,0,0,14,0,0,0,0,0,2901
379,2626,151,288,79,3,4,5,0,2902
7,0,0,7,0,0,0,0,0,2903
12,0,0,12,0,0,0,0,0,2904
690,33,21,670,15,5,0,0,0,2905
22,3,0,22,0,0,0,0,0,2906
253,626,244,191,55,2,2,2,1,2907
38,0,0,36,2,0,0,0,0,2908
67,31,0,66,1,0,0,0,0,2909
8,0,0,8,0,0,0,0,0,2910
4,0,0,4,0,0,0,0,0,2911
23,4,0,22,0,0,0,1,0,2912
366,1490,154,286,73,2,4,0,1,2913
414,65,4,407,4,3,0,0,0,2914
16,1,0,16,0,0,0,0,0,2915
66,0,0,66,0,0,0,0,0,2916
8,0,0,8,0,0,0,0,0,2917
44,3,0,44,0,0,0,0,0,2918
16,5,0,16,0,0,0,0,0,2919
468,4143,719,378,84,0,3,3,0,2920
87,12,0,84,1,2,0,0,0,2921
15,1,0,15,0,0,0,0,0,2922
22,0,0,22,0,0,0,0,0,2923
292,1214,180,207,77,2,3,2,1,2924
3,0,0,3,0,0,0,0,0,2925
6,0,0,6,0,0,0,0,0,2926
20,2,0,20,0,0,0,0,0,2927
11,11,0,11,0,0,0,0,0,2928
18,4,0,17,1,0,0,0,0,2929
6,0,0,6,0,0,0,0,0,2930
29,2,4,27,1,1,0,0,0,2931
46,0,0,45,1,0,0,0,0,2932
298,974,140,220,74,2,1,1,0,2933
296,86,1,294,1,1,0,0,0,2934
11,0,0,11,0,0,0,0,0,2935
8,0,0,8,0,0,0,0,0,2936
14,0,0,14,0,0,0,0,0,2937
54,2,1,53,1,0,0,0,0,2938
43,0,1,40,2,1,0,0,0,2939
5,0,0,5,0,0,0,0,0,2940
11,0,0,9,2,0,0,0,0,2941
16,0,0,14,0,0,0,2,0,2942
10,0,0,9,1,0,0,0,0,2943
11,4,0,11,0,0,0,0,0,2944
112,34,1,112,0,0,0,0,0,2945
50,4,1,49,1,0,0,0,0,2946
10,3,0,10,0,0,0,0,0,2947
18,0,0,16,2,0,0,0,0,2948
150,45,0,143,4,3,0,0,0,2949
12,2,0,12,0,0,0,0,0,2950
74,0,0,74,0,0,0,0,0,2951
27,4,0,26,1,0,0,0,0,2952
9,0,0,9,0,0,0,0,0,2953
11,1,0,11,0,0,0,0,0,2954
18,1,0,18,0,0,0,0,0,2955
15,4,0,10,2,0,0,3,0,2956
5,1,0,4,0,0,0,1,0,2957
96,3,0,94,1,0,0,1,0,2958
6,1,0,6,0,0,0,0,0,2959
10,5,0,10,0,0,0,0,0,2960
442,2360,200,295,128,4,13,1,1,2961
12,0,0,12,0,0,0,0,0,2962
136,6,0,132,3,1,0,0,0,2963
11,0,0,11,0,0,0,0,0,2964
11,2,0,11,0,0,0,0,0,2965
20,1,1,20,0,0,0,0,0,2966
371,1233,158,296,70,2,3,0,0,2967
87,2,1,85,2,0,0,0,0,2968
13,2,0,13,0,0,0,0,0,2969
72,15,2,72,0,0,0,0,0,2970
111,9,2,111,0,0,0,0,0,2971
178,22,6,174,4,0,0,0,0,2972
14,0,0,14,0,0,0,0,0,2973
127,25,2,121,5,1,0,0,0,2974
40,0,0,40,0,0,0,0,0,2975
632,3416,836,493,126,6,4,2,1,2976
1026,55,7,1011,13,2,0,0,0,2977
13,0,0,12,1,0,0,0,0,2978
27,1,2,27,0,0,0,0,0,2979
4,0,0,4,0,0,0,0,0,2980
193,7,2,189,3,1,0,0,0,2981
42,1,1,41,1,0,0,0,0,2982
276,927,136,218,55,3,0,0,0,2983
10,0,0,9,1,0,0,0,0,2984
138,10,3,134,0,3,1,0,0,2985
12,0,0,12,0,0,0,0,0,2986
8,1,0,8,0,0,0,0,0,2987
215,784,161,154,57,0,3,1,0,2988
6,0,0,6,0,0,0,0,0,2989
38,0,1,36,2,0,0,0,0,2990
86,13,0,81,5,0,0,0,0,2991
15,0,1,15,0,0,0,0,0,2992
13,0,2,13,0,0,0,0,0,2993
